budget,original_language,popularity,runtime,vote_average,vote_count,director,success
26000000,en,23.227877,104.0,5.5,671,Vincenzo Natali,0
37000000,en,11.374306,110.0,5.1,221,Willard Huyck,0
30000000,en,10.703602,130.0,6.3,240,Gavin O'Connor,0
30000000,en,10.756266,97.0,5.1,202,Bruce Hunt,0
30000000,en,4.352422,96.0,5.0,68,Rob Reiner,0
30000000,en,9.301562,114.0,6.7,157,Paul McGuigan,0
17000000,en,18.27083,106.0,6.0,603,Craig Gillespie,0
30000000,en,19.106154,135.0,6.4,330,Terrence Malick,0
30000000,en,5.259585,100.0,4.0,72,Christopher Roberts,0
0,en,3.226243,100.0,5.4,44,Neil Jordan,0
100000000,en,21.677732,85.0,2.9,462,James Wong,0
30000000,en,43.882857,107.0,5.7,1266,Kim Jee-woon,0
25000000,en,12.10235,102.0,4.7,114,Nick Hamm,0
23000000,en,3.362045,111.0,6.1,152,Andy Cadiff,0
30000000,en,10.694417,86.0,4.8,131,Mike Disa,0
30000000,en,6.353971,108.0,6.7,161,Lasse Hallstr\u00f6m,0
30000000,en,37.181019,123.0,6.3,869,Terry Gilliam,0
30000000,en,4.952735,134.0,7.2,129,Richard J. Lewis,0
30000000,en,22.975918,91.0,5.5,543,Brad Furman,0
30000000,en,8.359599000000001,108.0,5.8,153,Peter Howitt,0
18000000,en,16.102271,122.0,7.4,383,Edward Zwick,0
30000000,en,49.336397,229.0,8.2,1069,Sergio Leone,0
0,en,29.647844,118.0,5.9,638,Niels Arden Oplev,0
0,en,12.467267,138.0,6.7,144,Michael Radford,0
0,en,2.774811,108.0,6.0,31,Neil Jordan,0
0,en,3.71305,80.0,5.4,29,Steve Boyum,0
30000000,en,8.386432000000001,92.0,6.3,141,Chris Noonan,0
0,zh,3.866026,98.0,5.0,29,Chen Kaige,0
21000000,en,12.790408,87.0,5.0,205,Corey Yuen Kwai,0
30000000,en,35.53352,160.0,7.0,776,Andrew Dominik,0
30000000,zh,4.065212,125.0,5.0,41,Jackie Chan,0
0,fr,20.362025,91.0,5.9,306,Laurent Tirard,0
30000000,en,48.0343,92.0,5.4,656,Simon West,0
30000000,en,13.268935999999998,129.0,6.4,286,Marc Forster,0
0,de,8.010046,93.0,5.5,90,Reinhard Klooss,0
30000000,en,12.257654,140.0,7.0,38,Bille August,0
27000000,en,6.0366839999999975,110.0,3.0,16,Fr\u00e9d\u00e9ric Auburtin,0
30000000,en,10.958697,103.0,5.8,195,Olivier Dahan,0
30000000,ru,2.625594,85.0,6.4,7,Maksim Fadeev,0
30000000,en,2.981047,110.0,6.6,69,Liliana Cavani,0
19000000,en,66.242737,83.0,5.6,2238,Conrad Vernon,1
29000000,en,71.496894,115.0,6.8,1940,Elizabeth Banks,1
28000000,en,35.580032,136.0,7.3,718,James Mangold,1
30000000,en,8.085872,127.0,5.9,159,Edward Norton,0
29000000,en,10.364582,86.0,5.8,135,Peter Hewitt,0
0,en,16.87784,122.0,7.2,328,Ron Howard,0
30000000,en,18.165957,113.0,6.6,275,George Clooney,0
29000000,en,8.93941,100.0,5.0,85,Reginald Hudlin,0
29000000,en,20.55509,91.0,5.5,431,Ben Falcone,0
0,en,3.735723,157.0,6.9,51,Richard Attenborough,0
0,en,4.310168,112.0,6.3,26,Lawrence Kasdan,0
12000000,en,12.653831,87.0,4.9,287,Don Mancini,0
29000000,en,24.240361,103.0,6.8,455,John Maybury,0
28000000,en,92.982009,90.0,7.4,3416,Ron Clements,1
28000000,en,61.76233000000001,147.0,7.7,1355,F. Gary Gray,1
28000000,en,66.976776,118.0,7.1,2781,Steven Spielberg,1
30000000,en,7.981116,79.0,5.7,147,Norton Virgien,1
60000000,en,21.252797,104.0,6.1,400,Lee Tamahori,0
29000000,en,19.237254,110.0,6.6,392,Stephen Frears,0
29000000,en,27.55564600000001,102.0,6.2,594,Robert Rodriguez,1
28000000,en,66.169628,131.0,7.5,3948,John McTiernan,1
28000000,en,24.917665,99.0,6.4,564,David Wain,1
28000000,en,57.518472,130.0,7.3,2607,Adam McKay,1
0,en,11.870161,120.0,6.2,127,Ang Lee,0
28000000,en,7.534003,135.0,7.0,159,Gavin O'Connor,0
28000000,en,44.529429,101.0,6.8,1016,Zack Snyder,1
35000000,en,14.949395,103.0,5.5,427,Adam Shankman,1
30000000,ja,14.726338,115.0,6.5,356,Shinji Aramaki,0
21000000,en,24.13081,110.0,7.4,1286,Wes Anderson,0
30000000,en,45.915165,90.0,7.1,1061,James Mangold,1
28000000,en,28.04350800000001,105.0,6.4,799,Jon Turteltaub,1
28000000,en,26.090746,127.0,6.3,490,John Glen,1
28000000,en,14.530803,90.0,6.6,521,Peter Chelsom,0
27000000,en,13.308127,99.0,5.5,282,Peter Hyams,1
28000000,en,38.0958,89.0,6.1,1337,Ben Stiller,0
28000000,en,37.729059,115.0,6.9,823,Lasse Hallstr\u00f6m,1
28000000,en,18.650748,96.0,6.4,471,Kenny Ortega,0
28000000,en,15.794946,104.0,6.1,327,Scott Hicks,1
28000000,en,45.054936,117.0,7.1,4645,Matthew Vaughn,1
28000000,en,25.039383,83.0,5.6,531,Ruben Fleischer,0
28000000,en,6.7567710000000005,99.0,4.6,148,Patrick Lussier,0
28000000,en,22.14595,81.0,6.1,493,Miguel Arteta,1
28000000,en,36.58383,135.0,7.7,1358,Joe Wright,1
28000000,en,94.056131,117.0,7.9,3509,Ridley Scott,0
28000000,en,10.703456,139.0,6.5,148,Michael Caton-Jones,0
28000000,en,41.638961,113.0,6.0,883,McG,0
21000000,en,14.518707999999998,117.0,6.5,323,James Gray,0
0,en,3.312385,97.0,4.5,38,Janusz Kami\u0144ski,0
35866397,fr,3.75074,98.0,7.0,49,Jacques Perrin,0
28000000,en,22.074306,103.0,5.8,491,Donald Petrie,0
28000000,en,4.436792,119.0,6.0,69,Jay Roach,0
28000000,en,14.639323999999998,94.0,5.5,345,Brian Levant,0
28000000,en,1.767479,86.0,5.5,46,Michael Ritchie,0
28000000,en,13.145205,98.0,4.8,296,John Carpenter,0
28000000,en,12.921594,108.0,5.8,195,David Gordon Green,0
28000000,en,28.397048,108.0,5.5,640,Burr Steers,0
28000000,en,7.039189,134.0,6.8,91,Martin Scorsese,0
27000000,en,16.785866,110.0,6.2,244,Robert B. Weide,0
28000000,en,40.28635,103.0,6.3,2224,Jeff Wadlow,0
24000000,es,6.0096440000000015,145.0,5.6,61,Agust\u00edn D\u00edaz Yanes,0
28000000,en,25.520976,90.0,5.7,615,Camille Delamarre,0
27500000,en,25.633663,131.0,6.2,527,John Glen,1
30000000,en,22.527211,129.0,6.2,1214,Judd Apatow,1
30000000,en,24.09152000000001,109.0,7.1,598,Nick Cassavetes,1
35000000,en,6.248273,114.0,5.7,57,Malcolm D. Lee,0
8000000,en,9.548391,163.0,6.9,67,David Lean,0
15000000,en,12.576381,92.0,6.9,235,Richard Eyre,0
27500000,en,12.741073,120.0,6.2,205,Gavin Hood,0
27000000,en,16.188572,113.0,6.7,413,Nicholas Meyer,1
27000000,en,5.576937,116.0,5.6,65,Callie Khouri,0
27000000,en,18.913,115.0,6.2,345,Gary Fleder,0
27000000,en,44.714264,133.0,7.5,1065,John Landis,1
27000000,en,11.870301,117.0,6.0,238,Sanaa Hamri,0
0,en,5.753705,117.0,6.7,33,Todd Graff,0
27000000,en,28.22798400000001,101.0,6.6,607,Chris Weitz,1
27000000,en,11.678561,82.0,5.5,247,Steve Miner,0
27000000,en,36.921445,110.0,7.4,1323,Paul McGuigan,0
27000000,en,17.567332,193.0,7.3,235,Philip Kaufman,0
30000000,en,16.698316000000002,130.0,6.3,288,Roland Emmerich,0
27000000,en,47.862016,102.0,7.0,1002,Wolfgang Petersen,0
27000000,en,39.324831,100.0,7.2,828,Alex Proyas,0
0,en,18.591657,110.0,6.7,396,Saul Dibb,0
25000000,en,5.650125,109.0,6.7,120,Walter Murch,0
27000000,en,3.123583,113.0,5.9,44,Richard Linklater,0
27000000,en,23.917982,109.0,6.1,563,Christian Alvart,0
27000000,en,8.715822,99.0,5.5,98,E. Elias Merhige,0
0,en,5.737161,106.0,6.8,79,Menno Meyjes,0
27000000,en,14.788073,89.0,4.4,222,Robert Rodriguez,1
27000000,en,38.279458,98.0,6.5,1068,Jodie Foster,1
28,en,9.670031,93.0,5.9,173,Ronny Yu,0
0,en,5.271559,112.0,5.9,56,Joel Schumacher,0
27000000,en,17.193659,106.0,6.3,333,Renny Harlin,0
25000000,en,8.31653,104.0,5.2,127,Barry Levinson,0
0,en,2.653988,120.0,5.9,23,Norman Jewison,0
0,en,0.548435,133.0,6.9,6,Kenneth Branagh,0
26000000,en,31.25038300000001,91.0,5.2,788,Steve Carr,1
26000000,en,24.345651,97.0,6.0,879,Mark Waters,1
26000000,en,38.473732,116.0,6.2,1983,Judd Apatow,1
25000000,en,31.792964,122.0,6.8,796,John Madden,1
28000000,en,61.309619,113.0,6.2,1131,Scott Frank,0
15000000,en,5.411154,111.0,5.8,628,Ivan Reitman,1
27000000,en,41.832392,111.0,6.6,1148,David Gordon Green,1
26000000,en,21.988861,121.0,6.8,399,Andy Tennant,0
22000000,en,19.068175,139.0,7.0,262,Kevin Costner,0
26000000,en,24.114459,115.0,6.3,404,Joel Schumacher,0
22000000,en,20.256571,175.0,6.9,207,Richard Attenborough,0
26000000,en,8.802626,85.0,6.2,455,Wes Craven,0
26000000,en,37.355826,90.0,5.9,1023,David R. Ellis,1
26000000,en,39.742009,106.0,7.3,1112,Joel Coen,0
26000000,en,30.981604,100.0,5.2,629,Scott Stewart,0
25000000,en,31.893932,130.0,6.1,1573,Michael Bay,1
0,en,15.376391,109.0,5.9,194,Paul Weitz,0
26000000,en,5.894163,94.0,4.9,89,Jonathan Frakes,0
26000000,en,10.981038,127.0,7.1,146,Lawrence Kasdan,0
26000000,en,22.07638,104.0,6.8,633,Jim Sheridan,0
26000000,en,10.925618,100.0,5.2,144,Kevin Allen,0
56000000,en,21.219292000000006,118.0,5.7,718,Garry Marshall,1
42000000,en,14.831402,118.0,5.8,198,Michael Cristofer,0
26000000,en,22.520842,111.0,6.1,426,James McTeigue,0
30000000,en,3.3140940000000003,110.0,4.8,54,Donald Petrie,0
26000000,en,7.964450999999999,99.0,4.5,110,Andrew Morahan,0
26000000,en,1.492056,101.0,5.5,34,Bob Rafelson,0
26000000,en,4.810621,100.0,6.0,62,Michael Cohn,0
0,en,9.317265,103.0,6.5,165,Woody Allen,0
26000000,en,5.644844,100.0,3.9,95,David O. Russell,0
25530000,en,4.475007,95.0,5.3,84,Alan Shapiro,0
26000000,en,66.097437,116.0,6.3,1091,Tarsem Singh,0
25000000,en,20.679652,129.0,6.8,417,Fernando Meirelles,1
30000000,en,38.171417,127.0,6.9,864,Mel Gibson,1
25000000,en,30.884535,125.0,7.0,1591,Chris Columbus,1
25000000,en,49.510658,133.0,7.6,1709,Barry Levinson,1
33000000,en,50.7453,116.0,7.8,3086,Clint Eastwood,1
25100000,en,10.445391,131.0,6.1,143,Oliver Stone,0
25000000,en,80.879032,93.0,7.2,4369,Pierre Morel,1
26000000,en,33.93914,117.0,7.2,765,Michael Hoffman,0
25000000,en,26.576385,129.0,6.1,661,Mick Jackson,1
22000000,en,104.469351,195.0,8.3,4329,Steven Spielberg,1
25000000,en,42.191509,146.0,7.8,1910,Tate Taylor,1
28000000,en,20.267062,128.0,5.7,364,Bill Condon,0
0,en,22.644275,93.0,5.4,500,Raja Gosnell,1
26000000,ru,7.182761,127.0,4.9,71,Oleg Stepchenko,0
30000000,en,26.69592,97.0,5.8,594,Ronny Yu,1
0,en,7.336256,100.0,4.7,64,Michael Winterbottom,0
25000000,en,12.739721,83.0,5.6,231,John A. Davis,1
25000000,en,46.942396,85.0,6.4,2251,Matt Reeves,1
25000000,en,15.505137,88.0,5.8,286,Michael Pressman,0
25000000,en,38.272889,119.0,7.6,1384,Brian De Palma,0
25000000,en,53.645267,122.0,7.7,3003,Joel Coen,1
25000000,en,28.468000000000004,99.0,6.1,853,Tim Story,1
25000000,en,35.310712,97.0,6.5,1356,Sharon Maguire,1
25000000,en,28.727731,121.0,6.8,951,Lasse Hallstr\u00f6m,1
45000000,en,4.340616000000002,95.0,5.1,377,Charles Herman-Wurmfeld,1
25000000,en,14.604910999999998,104.0,5.7,210,Andy Fickman,1
25000000,en,38.688822,107.0,6.1,1331,Ivan Reitman,1
25000000,en,30.537845,130.0,7.4,626,George P. Cosmatos,0
25000000,en,19.750059,115.0,6.0,330,Andrzej Bartkowiak,1
2800000,en,25.939385,111.0,7.2,476,Richard Donner,1
25000000,en,31.64341,93.0,5.8,974,James Wong,1
25000000,en,26.811541,101.0,6.8,946,Scott Hicks,1
60000000,en,40.646102,96.0,7.0,1113,G\u00e1bor Csup\u00f3,1
25000000,en,34.160447999999995,106.0,7.2,1223,Marc Forster,1
0,en,5.377155,100.0,7.0,35,Tyler Perry,0
25000000,en,48.552871,117.0,6.4,1451,Joe Carnahan,0
25000000,en,18.228538,101.0,6.1,440,John Polson,1
26000000,en,29.342744,94.0,6.7,1493,Adam McKay,1
25000000,en,63.65424399999999,145.0,8.2,3128,Martin Scorsese,0
28000000,en,11.859396,102.0,5.0,284,Harald Zwart,0
25000000,en,24.356483,97.0,6.4,711,Kirk Jones,1
25000000,en,70.105981,170.0,8.0,2948,Brian De Palma,0
25000000,en,8.618208000000001,97.0,6.3,174,Steve Oedekerk,0
23000000,en,21.189028,163.0,7.4,355,Bernardo Bertolucci,0
25000000,en,31.364901,109.0,6.1,770,Baltasar Korm\u00e1kur,0
0,en,7.615653,97.0,5.9,87,Brett Ratner,0
25000000,en,37.817905,158.0,7.9,1537,Paul Thomas Anderson,0
35000000,en,5.784661,85.0,5.8,44,Cathy Malkasian,0
0,en,8.255708,84.0,5.6,61,Norton Virgien,0
25000000,en,6.086083,86.0,5.5,112,Malcolm D. Lee,0
25000000,en,17.17372,119.0,6.3,386,Ken Kwapis,0
25000000,en,16.936576000000002,98.0,6.4,298,Chris Nahon,0
25000000,en,25.838073,97.0,5.6,529,Fred Wolf,0
25000000,en,5.625632,105.0,5.4,115,Bille Woodruff,0
25000000,en,17.312433,124.0,6.6,259,Craig Gillespie,0
25000000,en,53.811461,94.0,6.4,1798,Phillip Noyce,0
0,en,7.057765,105.0,5.8,368,Dennie Gordon,0
17000000,en,19.045146,104.0,5.5,299,Victor Salva,0
25000000,en,21.729434,101.0,5.5,444,Mark Helfrich,0
25000000,en,12.837116,101.0,5.8,236,Andrzej Bartkowiak,0
25000000,en,20.953265,114.0,7.0,451,Stephen Daldry,0
20000000,en,10.81439,105.0,6.4,671,Andy Fickman,0
25000000,en,27.683874,90.0,6.1,663,Steve Bendelack,1
20000000,en,9.855474,97.0,4.9,199,Dwight H. Little,0
25500000,en,12.756344,128.0,6.0,171,Guillaume Canet,0
25000000,en,29.533437,114.0,7.1,797,Kirsten Sheridan,0
30000000,en,14.179538,124.0,7.1,334,Shekhar Kapur,0
25000000,en,14.340095000000002,89.0,5.5,350,Ronny Yu,0
25485000,en,9.795985,144.0,6.9,147,Richard Fleischer,0
25000000,en,6.889436999999999,93.0,4.7,123,Bob Spiers,1
25000000,en,19.428994,81.0,5.4,325,David Gordon Green,0
0,en,7.326034,83.0,4.7,71,Damien Dante Wayans,0
25000000,en,136.747729,142.0,8.5,8205,Frank Darabont,0
21150000,en,6.081772,92.0,4.7,146,Simon Wincer,0
27000000,en,17.329269,113.0,6.7,244,Bobby Farrelly,0
25000000,en,22.622453,111.0,5.7,543,Rupert Wyatt,0
25000000,en,20.561682,121.0,6.9,483,John Wells,0
25000000,en,13.288177,98.0,5.9,185,Tim Fywell,0
30000000,en,19.212552,107.0,6.5,318,Nigel Cole,0
23000000,en,29.365851,106.0,7.2,661,Dexter Fletcher,0
25000000,en,10.232599,136.0,6.7,134,Spike Lee,0
25000000,en,8.870614,97.0,6.2,183,Jeremy Leven,0
25000000,en,19.402816,115.0,6.6,1262,Lasse Hallstr\u00f6m,1
25000000,en,24.903418,97.0,6.2,515,Sylvain White,0
25000000,en,14.562197,99.0,5.4,341,Troy Nixey,0
25000000,en,18.896239,103.0,6.0,414,Philip G. Atwell,0
25000000,en,15.960916,95.0,6.9,530,Paul Thomas Anderson,0
25000000,en,25.848003,93.0,6.5,656,Jeff Schaffer,0
13000000,en,6.337063,98.0,4.6,82,Don Michael Paul,0
26000000,en,10.006282,90.0,5.4,66,Paul Feig,0
0,en,2.753501,107.0,4.7,28,James Bridges,0
0,en,6.718497,90.0,5.0,54,Steve Barron,0
25000000,en,7.538513000000001,120.0,6.9,110,Bill Paxton,0
30000000,en,21.60600100000001,115.0,5.4,597,Richard Kelly,0
8000000,en,13.715715,91.0,5.6,265,Carter Smith,0
25000000,en,3.707511,108.0,4.3,29,John Schlesinger,0
25000000,en,7.001175999999999,107.0,5.2,147,Wes Craven,0
25000000,en,39.784026,108.0,6.3,824,Luke Greenfield,0
25000000,en,10.115011,100.0,5.2,101,Ringo Lam,0
0,en,7.321181,85.0,4.4,46,Bruce McCulloch,0
25000000,en,32.854557,131.0,6.7,973,Brian Helgeland,0
0,en,6.3095870000000005,88.0,6.3,313,Akiva Schaffer,0
28000000,en,8.363702,91.0,4.9,132,David R. Ellis,0
25,en,4.88794,145.0,7.0,59,Alan Parker,0
25000000,en,14.17009,109.0,6.5,304,Ivan Reitman,0
25000000,en,12.18362,116.0,6.2,135,Tobe Hooper,0
25000000,en,9.169271,122.0,6.2,137,Robert Redford,0
25000000,en,8.127728,107.0,7.0,210,Catherine Hardwicke,0
25000000,en,10.699952,120.0,6.0,378,Patricia Riggen,0
25000000,en,29.796394,99.0,7.1,705,John Carpenter,0
0,fr,11.60921,104.0,5.6,194,Pascal Chaumeil,0
25000000,en,51.915025,140.0,7.7,1272,Gavin O'Connor,0
28000000,en,8.314624,132.0,6.7,97,Neil Jordan,0
0,en,5.529035,254.0,6.6,90,Ronald F. Maxwell,0
25000000,en,4.002579,113.0,6.1,82,Kimberly Peirce,0
25000000,en,3.888776,99.0,4.6,45,Stephen Gaghan,0
25000000,en,7.296459,100.0,6.2,111,Jonathan Kaplan,0
14000000,en,21.680424,92.0,5.8,498,Ole Bornedal,1
25000000,en,7.9467690000000015,105.0,5.3,25,Richard Benjamin,0
25000000,en,7.473455,110.0,5.5,144,Rod Lurie,0
25000000,en,5.073536,116.0,6.4,60,Lasse Hallstr\u00f6m,0
0,en,3.623002,92.0,5.7,34,Craig R. Baxley,0
32000000,en,41.075532,111.0,6.8,1087,John Hillcoat,0
25000000,en,4.020194,117.0,5.0,22,John Guillermin,0
0,en,2.083856,95.0,5.5,28,Marcos Siega,0
25000000,en,2.909346,95.0,4.8,47,J.B. Rogers,0
25000000,en,8.450513,127.0,7.3,166,Roger Donaldson,0
25000000,en,8.186936,98.0,5.5,138,Rachel Talalay,0
0,en,5.079017,95.0,5.1,14,Jeffrey W. Byrd,0
25000000,en,17.603823000000006,121.0,6.4,387,Fernando Meirelles,0
25000000,en,7.008216,95.0,3.5,118,Uwe Boll,0
25000000,en,20.011435,80.0,7.0,738,Roman Polanski,0
25000000,en,4.051221,107.0,5.9,66,Atom Egoyan,0
0,en,5.987486,91.0,6.1,58,Andrew Adamson,0
25000000,en,3.849873,117.0,6.2,19,Robert Towne,0
25000000,en,3.593165,114.0,6.6,49,Richard Linklater,0
13500000,en,30.058263,124.0,7.7,704,Giuseppe Tornatore,0
25000000,en,17.339852,122.0,6.0,326,Werner Herzog,0
0,en,15.805449,88.0,5.6,151,Ben Stassen,0
25000000,fr,15.279020999999998,154.0,7.1,380,Guillaume Canet,0
0,en,5.000126,117.0,6.0,21,Taylor Hackford,0
0,fr,1.684948,82.0,3.8,7,J\u00e9r\u00f4me Deschamps,0
25000000,ru,5.753564,85.0,6.3,10,Inna Evlannikova,0
25000000,en,35.022029,117.0,5.0,712,Ridley Scott,0
25000000,en,12.31708,121.0,6.2,227,Jonathan English,0
25000000,en,1.894749,128.0,7.0,31,Sergey Bondarchuk,0
25000000,cn,6.8958660000000025,100.0,6.5,114,Teddy Chan,0
25000000,en,3.344158,100.0,4.1,26,Mario Van Peebles,0
14000000,en,14.480628,119.0,7.0,257,Stephen Frears,0
25000000,en,14.613152,137.0,5.5,301,Walter Salles,0
24000000,en,22.258428,119.0,6.9,477,Leonard Nimoy,1
24000000,en,30.445257,102.0,6.5,835,Sylvester Stallone,1
24000000,en,35.244037,120.0,6.1,840,Wes Craven,1
25000000,en,15.333575,98.0,5.4,285,Gavin O'Connor,0
24000000,en,15.237142,105.0,6.4,225,Tim Story,0
41300000,en,23.441135,98.0,6.2,531,Jonathan Lynn,1
8200000,en,25.03414,107.0,6.4,505,Herbert Ross,1
24000000,en,24.70166,91.0,6.6,541,Todd Phillips,1
24000000,en,16.146572,137.0,7.2,341,Terry Gilliam,0
65000000,en,20.793026,100.0,5.1,374,Danny Cannon,0
24000000,en,5.771479,115.0,6.1,67,Bonnie Hunt,0
24000000,en,27.326466,102.0,6.1,721,Kevin Smith,0
24000000,en,3.572339,108.0,5.9,111,Neil LaBute,0
24000000,en,20.69219,93.0,5.9,742,Grant Heslov,0
0,en,1.903405,88.0,5.5,24,George Gallo,0
40000000,en,10.713521,127.0,7.6,721,James Mangold,0
17000000,en,7.701041,95.0,5.5,160,Robert Luketic,0
24000000,en,6.589192999999999,87.0,5.8,92,Tim Hill,0
24000000,en,2.753313,134.0,5.9,58,Sidney Lumet,0
24000000,en,3.113009,107.0,4.7,49,Brian Robbins,0
24000000,en,5.566203,124.0,5.7,53,Ron Shelton,0
24000000,en,8.630825,89.0,5.0,141,Douglas McGrath,0
24000000,en,23.34383900000001,88.0,5.3,581,Alexandre Aja,1
23000000,en,6.138213,118.0,6.5,55,Kevin Spacey,0
24000000,en,2.353441,93.0,4.1,19,Steve Boyum,0
28000000,en,2.439184,72.0,6.8,26,Richard Williams,0
0,en,0.515677,120.0,5.4,15,Mary McGuckian,0
24000000,en,26.324874,98.0,6.1,568,"George Tillman, Jr.",0
24000000,ja,49.549984,119.0,8.2,1991,Hayao Miyazaki,1
23600000,en,57.300674,88.0,7.2,3550,Ruben Fleischer,1
23000000,en,23.839127,90.0,5.9,512,Frank Coraci,1
18000000,en,78.51783,124.0,8.2,5879,Irvin Kershner,1
19000000,en,33.872182,118.0,6.5,1699,Michael Bay,1
23000000,en,27.33256,85.0,6.6,546,David Zucker,1
23000000,en,38.799596,98.0,6.4,1378,James Wong,0
12500000,en,20.317469,101.0,6.5,910,George Clooney,1
23000000,en,18.493202,108.0,6.7,1789,David Twohy,0
23000000,en,7.901891,97.0,6.0,118,Tony Goldwyn,0
23000000,en,53.682367000000006,126.0,7.9,4097,Spike Jonze,0
23000000,en,11.183197,97.0,6.3,325,John Dahl,0
25000000,en,8.842722,99.0,5.1,73,Jonathan Newman,0
23000000,en,8.976738000000003,114.0,5.9,66,Wayne Wang,0
0,en,2.634119,88.0,6.4,11,Michael Dinner,0
23000000,en,26.257951,93.0,5.6,505,Steven Soderbergh,0
23000000,en,12.777008,89.0,3.5,224,Joseph Sargent,0
0,en,6.130231,98.0,6.6,124,Jerry Zaks,0
0,en,4.030724,94.0,6.5,11,Fred Durst,0
23000000,en,6.9212630000000015,102.0,6.6,55,Neil Jordan,0
23000000,en,12.869436,98.0,6.1,82,Simon Wincer,0
23000000,en,15.676123,124.0,6.6,261,Paul Haggis,0
0,fr,8.426589,110.0,6.6,246,Anne Fontaine,0
11000000,en,11.071522,90.0,5.8,101,Jon Cassar,0
23000000,en,5.494047,86.0,5.9,56,Stephen Frears,0
23000000,en,6.6181490000000025,141.0,5.5,73,Mira Nair,0
23000000,cn,7.876883,139.0,6.5,57,Teddy Chan,0
25000000,en,35.169779,104.0,6.5,1343,Mikael H\u00e5fstr\u00f6m,1
22700000,en,39.890798,96.0,6.7,902,Mel Brooks,0
22500000,en,22.096286,112.0,6.8,431,Russell Crowe,0
22000000,en,41.967005,127.0,6.9,1339,Jerry Zucker,1
23000000,en,57.110486,119.0,6.5,1590,Bobby Farrelly,1
22000000,en,16.234053,97.0,6.3,489,John Pasquin,1
20000000,en,11.263361,127.0,6.5,110,John Lee Hancock,1
22000000,en,20.699212,110.0,6.0,428,Andy Fickman,1
24000000,en,17.606087,135.0,7.3,385,Clint Eastwood,1
22000000,en,13.786075,84.0,4.6,304,Luke Greenfield,1
22000000,en,35.227212,191.0,7.4,716,Richard Attenborough,1
22000000,en,27.898438,122.0,7.3,508,Lasse Hallstr\u00f6m,1
22000000,en,23.218144,114.0,5.6,354,Irwin Winkler,1
22000000,en,26.071644,132.0,7.2,530,Jessie Nelson,1
22000000,en,9.175762,138.0,5.9,83,Christopher Spencer,0
22000000,en,81.829237,121.0,6.6,2512,Len Wiseman,1
22000000,en,17.7091,108.0,6.1,319,Mikael H\u00e5fstr\u00f6m,0
22000000,en,17.772517999999994,108.0,6.0,301,Steven Soderbergh,0
22000000,en,5.6097550000000025,131.0,6.8,61,Richard Attenborough,0
22000000,en,10.259461,83.0,4.7,225,Mike Bigelow,0
26000000,en,30.114383,105.0,6.2,551,Ken Scott,0
0,en,10.547959,108.0,6.0,160,Susanna White,0
22000000,en,12.887673,90.0,5.4,154,Dennis Dugan,0
22000000,en,13.410919,94.0,6.0,223,David Bowers,1
0,en,3.70789,142.0,6.3,112,Spike Lee,0
22000000,en,21.865021,104.0,6.4,480,Kevin Smith,0
30000000,en,9.448517,106.0,5.4,201,Daniel Sackheim,0
22000000,en,39.006187,106.0,5.7,1309,Joel Coen,0
22000000,en,6.404571,98.0,5.3,72,Deborah Kaplan,0
22000000,en,35.737655,100.0,6.4,875,Gary Fleder,0
22000000,en,4.365196,95.0,6.1,77,Uli Edel,0
22000000,en,14.925633,106.0,6.2,239,David O. Russell,0
22000000,en,14.725467000000002,104.0,4.2,305,Fred Dekker,0
0,en,0.809588,104.0,3.6,8,Brian Trenchard-Smith,0
0,en,0.816883,107.0,4.9,8,Blake Edwards,0
70000000,en,8.792053999999998,77.0,3.8,48,Hugh Wilson,0
25000000,en,25.002715,96.0,5.2,559,Camille Delamarre,0
0,en,7.588597,114.0,5.9,128,Laurence Dunmore,0
21000000,nl,13.906610999999998,145.0,7.2,277,Paul Verhoeven,0
22000000,fr,13.960945,116.0,7.2,212,Christian Carion,0
2000000,en,16.668854,100.0,5.5,224,Dax Shepard,0
0,en,6.847133,104.0,5.9,140,Callie Khouri,0
22000000,en,48.784734,92.0,6.2,659,Rowan Joffe,0
22000000,en,9.088209,121.0,7.4,98,William Friedkin,0
22000000,en,12.445176,105.0,5.2,192,John Curran,0
0,fr,4.61335,115.0,6.7,45,Laurent Tirard,0
22000000,en,29.230298,116.0,6.5,720,Scott Cooper,0
25000000,en,18.961323,119.0,6.5,501,Tony Gilroy,1
0,en,2.809378,101.0,6.3,46,Peter Segal,0
21500000,en,12.819447,117.0,7.0,239,Mark Pellington,0
22000000,es,14.866351000000002,106.0,6.0,122,Juan Jos\u00e9 Campanella,0
17000000,en,15.013386,111.0,5.6,546,Woody Allen,1
18000000,en,8.700565,136.0,5.5,139,Clint Eastwood,0
21000000,en,27.197799,81.0,7.1,893,Trey Parker,0
9000000,en,20.410354,90.0,6.9,497,Frank Oz,0
21000000,en,10.207065,96.0,5.1,184,Stuart Gillard,0
32000000,en,5.683281,106.0,6.3,123,Brian Robbins,0
21000000,en,63.599973,122.0,6.9,4742,David O. Russell,1
21000000,en,17.746980999999995,123.0,7.5,356,Richard LaGravenese,0
0,en,1.934524,134.0,7.0,22,Tyler Perry,0
21000000,en,34.433521,92.0,6.6,1692,Louis Leterrier,0
20000000,en,26.21425,115.0,6.4,497,Jeff Wadlow,0
