budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
0,Horror,en,92.0,4.7,Kevin Hamedani,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1000000,Horror Thriller,en,85.0,4.8,David DeCoteau,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,Romance Drama,es,96.0,7.6,Mikel Rueda,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1000000,Comedy Drama Romance,de,90.0,5.7,Stefan C. Schaefer,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Comedy Romance,en,85.0,5.0,Michael Taliferro,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1000000,Western,en,84.0,3.2,David DeCoteau,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,Thriller Horror,en,83.0,4.9,Katie Aselton,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,Horror Thriller Mystery,en,95.0,5.7,Robert Heath,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
0,Drama Thriller,en,94.0,5.3,D. Stevens,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1000000,Science Fiction Drama Music,en,90.0,6.6,Jeffrey St. Jules,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
1,Horror,en,95.0,4.0,Robert Hall,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,Comedy Action Science Fiction Thriller,en,93.0,3.5,Kevin King,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
0,Drama,en,90.0,4.1,Jonathan Meyers,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
950000,Drama Romance Science Fiction,en,103.0,6.6,Ralph Nelson,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0
950000,Horror Thriller,en,87.0,5.7,Blair Erickson,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
950000,Drama Mystery Thriller,en,100.0,5.5,Allison Burnett,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,Comedy Romance,en,90.0,5.0,Richard Schenkman,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
913000,Documentary,de,83.0,7.4,Sanjay Rawal,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
910000,Crime Drama,en,108.0,8.0,Elia Kazan,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
930000,Comedy,en,100.0,5.3,Kat Coiro,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
852510,Drama,ro,113.0,7.3,Cristian Mungiu,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Horror,en,0.0,5.0,Joseph Graham,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
950000,Drama Thriller,en,103.0,6.8,David Slade,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
900000,Drama Thriller,en,96.0,6.1,Jamie Babbit,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Drama,fa,107.0,7.4,Maryam Keshavarz,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama,en,85.0,7.3,Ryan Coogler,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Fantasy Thriller,en,100.0,5.8,Ramaa Mosley,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
858000,Animation Drama Family,en,70.0,6.8,David Hand,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy,en,88.0,6.5,Charles Herman-Wurmfeld,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
850000,Drama Comedy Romance,en,107.0,6.7,C. Jay Cox,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Drama,fr,78.0,0.0,Mariette Monpierre,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1000000,Drama,en,90.0,5.0,Tommy Oliver,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
850000,Comedy,en,85.0,5.8,Jamie Travis,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama Romance,en,91.0,6.4,Lee Toland Krieger,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Comedy Drama Family Science Fiction,en,95.0,5.2,Rich Christiano,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
0,Crime Drama Thriller,en,85.0,6.5,Paul Andrew Williams,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Action Comedy Science Fiction,en,86.0,5.0,Nick Love,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
0,Thriller Mystery,en,90.0,2.0,Natalie Bible',False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
800000,Drama,fa,123.0,7.7,Asghar Farhadi,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama Thriller,en,93.0,7.0,Justin Molotnikov,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Comedy Drama,en,88.0,6.9,Todd Solondz,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
800000,Drama Romance,en,114.0,5.6,Victor Nunez,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
800000,Drama Romance,en,88.0,7.8,Peter Sollett,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Drama Thriller Romance,de,109.0,7.6,G.W. Pabst,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,Drama Foreign,en,83.0,7.8,Jorge Gaggero,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,Action Drama Mystery Thriller,en,101.0,6.1,Rod Lurie,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
800000,Drama,en,94.0,7.3,Michael Burke,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama,en,87.0,0.0,Catherine Jelski,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy,en,90.0,3.7,Shane Dawson,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
800000,Horror Comedy,no,91.0,6.1,Tommy Wirkola,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
780000,Action Adventure Drama History War,en,90.0,6.6,Ryan Little,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0,Horror Science Fiction,en,14.0,5.9,Clark Baker,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
777000,Comedy Drama,en,110.0,6.9,George Lucas,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,75.0,8.0,Robert Greenwald,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Animation Comedy,en,86.0,6.5,Dave Willis,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
750000,Comedy Romance Science Fiction Drama,en,85.0,6.8,Colin Trevorrow,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1
0,Comedy Documentary,en,89.0,7.7,Tim Story,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Horror Thriller Crime,en,95.0,6.0,Ben Wheatley,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
750000,Horror Thriller,en,102.0,5.4,Ti West,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
750000,Drama,it,107.0,7.6,Bernardo Bertolucci,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
500000,Drama Thriller,en,88.0,5.6,Neil Burger,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Horror Drama Thriller Crime,en,99.0,4.5,Olly Blackburn,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
750000,Horror Mystery Thriller,en,90.0,5.7,Jonathan Levine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
0,Horror,en,95.0,3.8,Christopher Hutson,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
730000,Western,en,85.0,7.6,Fred Zinnemann,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
700000,Documentary,en,171.0,7.7,Steve James,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,86.0,5.9,David LaChapelle,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
700000,Drama,en,97.0,6.7,Michael Cuesta,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Mystery Drama Thriller,en,104.0,6.5,Caryn Waechter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,Crime Drama Music,en,84.0,5.5,Emily Dell,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
700000,Drama,en,107.0,6.5,Ryan Fleck,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
700000,Drama,en,107.0,0.0,Valerie Red-Horse,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Action Comedy Romance Science Fiction Thriller,en,92.0,0.0,Christopher Scott Cherot,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,1
750000,Thriller Crime Drama,en,80.0,5.2,H.M. Coakley,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
650,Horror Fantasy,en,90.0,4.8,Randy Moore,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,Documentary Foreign,en,103.0,6.2,Chris Atkins,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,70.0,0.0,Bill Benenson,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Mystery Thriller,en,90.0,5.6,Ryan Smith,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
625000,Drama,en,68.0,4.8,Travis Romero,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
700000,Drama Comedy,en,87.0,5.3,Anna Mastro,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
609000,Comedy Music Romance,en,101.0,7.4,Mark Sandrich,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
60000,Horror Mystery,en,81.0,6.3,Daniel Myrick,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
600000,History Documentary Music,en,225.0,7.1,Michael Wadleigh,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
600000,Comedy,en,83.0,6.4,John Landis,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Action Adventure Drama,en,106.0,5.5,Jon Gunn,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Thriller Mystery,en,103.0,0.0,Gene Teigland,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,Drama,en,90.0,6.0,Scott Ziehl,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Crime Drama,en,0.0,3.0,Richard Montoya,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
522360,Music Documentary,fr,105.0,5.0,Johanna Schwartz,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,Drama Comedy,fr,102.0,6.0,Thomas Lilti,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Thriller,en,98.0,4.8,Michael Walker,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
560000,Comedy Music,en,88.0,7.3,Richard Lester,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
56000,Documentary,en,80.0,0.0,U. Roberto Romano,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
550000,Drama Thriller,en,98.0,4.6,Amy Holden Jones,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Comedy Drama,sl,83.0,6.0,Bla\u017e Zavr\u0161nik,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Drama,en,122.0,7.0,Alex Kendrick,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
550000,Documentary Drama,hi,115.0,4.2,Pan Nalin,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Adventure Family Romance,en,86.0,6.1,Joe Camp,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
130000,Drama Thriller,en,79.0,5.4,Chris Kentis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Comedy,en,87.0,5.8,Matt Walsh,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Horror Science Fiction,en,97.0,5.7,John 'Bud' Cardos,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
0,Documentary Family,en,105.0,7.2,Marilyn Agrelo,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Drama Comedy,en,88.0,7.4,Tom McCarthy,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama,en,120.0,6.2,Brian Baugh,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,94.0,7.3,Patrick Creadon,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2053648,Documentary,en,102.0,7.8,Barry W. Blaustein,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama Family Romance,en,102.0,7.5,Kurt Hale,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
46000,Drama,ps,83.0,6.3,Siddiq Barmak,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
500000,Documentary,en,93.0,7.0,Joseph Dorman,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama Music Romance,en,86.0,5.6,Greg Harrison,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
0,Comedy Crime Family,en,101.0,4.8,Kurt Hale,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama Romance,en,111.0,7.0,Michael Polish,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
500000,Crime Drama,en,90.0,6.9,Jacob Aaron Estes,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Romance Crime Drama,en,86.0,4.8,Morgan J. Freeman,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Comedy Romance,en,98.0,4.0,Eric Schaeffer,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Crime Drama Thriller,en,95.0,5.3,Neema Barnette,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Comedy Drama Romance,en,91.0,6.4,Steve Buscemi,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Romance Drama,en,90.0,6.0,Joe Swanberg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
500000,Documentary,en,88.0,7.1,Molly Bernstein,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2000000,Action Drama,ja,207.0,8.2,Akira Kurosawa,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Documentary,en,89.0,6.9,Marius Markevicius,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Comedy Romance,en,97.0,4.7,Tom DiCillo,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Comedy,en,84.0,4.9,Justin Lin,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Comedy Drama Fantasy Horror Mystery,en,85.0,5.7,Quentin Dupieux,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0
0,Drama Comedy Romance,en,100.0,4.2,C. Jay Cox,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Drama,en,112.0,6.2,Alex Smith,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Drama Thriller Science Fiction,en,94.0,6.2,Gareth Edwards,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
0,Drama Comedy,en,91.0,4.0,Jonathan Parker,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy,en,91.0,5.0,Sol Tryon,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Comedy Horror,en,87.0,4.5,Alex Craig Mann,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,Action Comedy,zh,98.0,6.9,Ning Hao,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary Music,en,95.0,7.0,Stephen Kijak,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
500000,Drama,en,87.0,5.0,Marc Forster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Action Drama Thriller,en,104.0,5.9,Andrew Niccol,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Drama Romance,en,103.0,7.3,Ol Parker,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
500000,Horror Comedy,en,104.0,3.5,Michael Hoffman Jr.,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,Action Thriller Mystery,en,110.0,3.4,Georgia Hilton,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,Mystery Science Fiction Thriller,en,90.0,6.5,Jack Heller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,1
500,Crime Drama,en,101.0,0.0,Fernando Baez Mella,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Romance Action,en,94.0,5.2,Warren Sheppard,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Music Horror,en,0.0,6.0,Darren Lynn Bousman,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
0,Thriller Comedy Mystery,en,90.0,0.0,Justin Paul Miller,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,Family,en,108.0,5.5,Joel Paul Reisig,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,82.0,5.0,Catherine Gund,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Science Fiction Action Comedy Horror,en,82.0,6.3,Lloyd Kaufman,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
0,Drama,en,0.0,4.3,Matty Rich,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Action Adventure Drama History,en,107.0,7.2,Paul Greengrass,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
450000,Drama Romance,en,84.0,6.2,Hans Canosa,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Horror Comedy,en,103.0,5.9,Lloyd Kaufman,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
439000,Music Comedy Romance,en,89.0,6.1,Lloyd Bacon,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
225000,Comedy Drama,en,98.0,7.0,Whit Stillman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Romance Drama Comedy Music,sv,132.0,6.9,Kay Pollak,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
0,Horror Drama,en,90.0,4.2,Eric England,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
400000,Comedy,en,95.0,6.7,Jared Hess,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Crime Thriller,en,90.0,6.9,Jeremy Saulnier,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
15000,Horror Mystery,en,86.0,5.9,Oren Peli,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
0,Documentary,en,91.0,7.2,Stacy Peralta,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
400000,Adventure Comedy Fantasy,en,91.0,7.8,Terry Gilliam,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama,it,90.0,7.0,Richard Glatzer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
218,Documentary Drama,en,91.0,7.5,Jonathan Caouette,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Horror Comedy,en,0.0,5.0,Matt Jackson,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,Horror,it,87.0,6.6,Lucio Fulci,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
35000000,Comedy Romance,da,99.0,5.8,Tom Vaughan,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
500000,Horror Science Fiction Thriller,en,80.0,5.5,Paul Fox,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
860000,Romance Drama Comedy,en,97.0,6.6,Stephen Frears,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Drama Thriller,en,97.0,5.6,Cassandra Nicolaou,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Drama,sv,91.0,7.8,Ingmar Bergman,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
385907,Drama,en,197.0,7.4,D.W. Griffith,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,86.0,6.3,Roger Nygard,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
379000,Drama Music Romance,en,100.0,5.0,Harry Beaumont,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
350000,Horror,en,85.0,7.3,Sam Raimi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
6000000,Horror,en,89.0,6.0,Franck Khalfoun,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,History Documentary,en,84.0,5.1,Mor Loushy,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
300000,Documentary,en,88.0,6.9,Henry Alex Rubin,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Action Adventure Drama,en,90.0,4.9,Sam Firstenberg,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,90.0,6.8,Doug Block,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
350000,Science Fiction Family,en,98.0,4.7,Chad Kapper,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
350000,Drama,en,96.0,8.2,Sidney Lumet,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Animation Comedy Drama,en,83.0,7.6,Paul Fierlinger,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
325000,Comedy Romance,en,105.0,7.7,Frank Capra,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Drama,el,94.0,6.9,Yorgos Lanthimos,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
300000,Music Documentary,en,112.0,8.0,Lauren Lazin,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
312000,Comedy Drama,en,102.0,6.2,Gavin O'Connor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8,Fantasy Horror Thriller,en,98.0,6.4,Gregory Widen,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1
